DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,BOC-01,BOC-01,62.5347,-114.9701,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Zinc,,Total,,,,Below Detection/Quantification Limit,5,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,"Alkalinity, total",,,76,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Aluminum,,Dissolved,0.6,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Aluminum,,Total,6.3,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Ammonia,as N,Total,0.012,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Antimony,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Antimony,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Antimony,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Antimony,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Arsenic,,Dissolved,0.5,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Arsenic,,Total,0.8,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Barium,,Dissolved,22.9,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Barium,,Total,24,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Beryllium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Beryllium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Beryllium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Beryllium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cadmium,,Dissolved,,,,Below Detection/Quantification Limit,0.05,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cadmium,,Dissolved,,,,Below Detection/Quantification Limit,0.05,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cadmium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cadmium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Calcium,,Dissolved,478,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cesium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cesium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cesium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cesium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Chloride,,Dissolved,3.6,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Chromium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Chromium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Chromium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Chromium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cobalt,,Dissolved,0.5,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Cobalt,,Total,0.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Copper,,Dissolved,,,,Below Detection/Quantification Limit,0.2,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Copper,,Dissolved,,,,Below Detection/Quantification Limit,0.2,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Copper,,Total,,,,Below Detection/Quantification Limit,0.2,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Copper,,Total,,,,Below Detection/Quantification Limit,0.2,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Fluoride,,Dissolved,0.7,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Iron,,Dissolved,23,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Iron,,Total,45,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Lead,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Lead,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Lithium,,Dissolved,8.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Lithium,,Total,8.1,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Magnesium,,Dissolved,35.9,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Manganese,,Dissolved,2.9,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Manganese,,Total,6.5,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Molybdenum,,Dissolved,1.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Molybdenum,,Total,1.1,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Nickel,,Dissolved,1.5,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Nickel,,Total,1.1,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Nitrate,as N,Dissolved,0.18,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Nitrite,as N,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Nitrite,as N,Dissolved,,,,Below Detection/Quantification Limit,0.01,mg/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Nitrogen,,Dissolved,0.51,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Nitrogen,,Total,0.52,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Organic carbon,,Dissolved,10.2,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Organic carbon,,Total,10.8,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,pH,,,7.93,None,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Phosphorus,,Dissolved,,,,Below Detection/Quantification Limit,0.002,mg/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Phosphorus,,Dissolved,,,,Below Detection/Quantification Limit,0.002,mg/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Phosphorus,,Total,,,,Below Detection/Quantification Limit,0.002,mg/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Phosphorus,,Total,,,,Below Detection/Quantification Limit,0.002,mg/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Potassium,,Dissolved,1.9,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Rubidium,,Dissolved,1.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Rubidium,,Total,1.1,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Selenium,,Dissolved,,,,Below Detection/Quantification Limit,0.3,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Selenium,,Dissolved,,,,Below Detection/Quantification Limit,0.3,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Selenium,,Total,0.7,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Silver,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Silver,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Sodium,,Dissolved,5.2,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Specific conductance,,,2040,uS/cm,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Strontium,,Dissolved,4050,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Strontium,,Total,3870,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Sulfate,,Dissolved,1200,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Thallium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Thallium,,Dissolved,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/L,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.1,ug/l,Method Detection Level,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Titanium,,Dissolved,0.2,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Titanium,,Total,0.1,ug/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Total dissolved solids,,,1970,mg/L,,,,,,,,,,,,,,Taiga,
CIMP 174: The Impacts of Recent Wildfires on Northern Stream Ecosystems,MO-01,MO-01,62.6962,-116.0888,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-25,,,,,,Water Bottle,Total hardness,as CaCO3,,1340,mg/L,,,,,,,,,,,,,,Taiga,
