DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Iron,,Total,105,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.0005,ug/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Lead,,Total,,,,Below Detection/Quantification Limit,0.0005,ug/l,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Lithium,,Total,31.2,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Magnesium,,Total,48.1,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Manganese,,Total,14.2,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Molybdenum,,Total,5.2,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Nickel,,Total,3.2,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Organic carbon,,Total,3.98,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,pH,,,8.49,None,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Potassium,,Total,3.3,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Selenium,,Total,0.27,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.00002,ug/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Silver,,Total,,,,Below Detection/Quantification Limit,0.00002,ug/l,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Sodium,,Total,19.5,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Specific conductance,,,647,uS/cm,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Sulfate,,Dissolved,80.5,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.0002,ug/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Thallium,,Total,,,,Below Detection/Quantification Limit,0.0002,ug/l,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Tin,,Total,,mg/L,,Below Detection/Quantification Limit,0.0000005,mg/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Titanium,,Total,,,,Below Detection/Quantification Limit,0.01,ug/l,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Titanium,,Total,,,,Below Detection/Quantification Limit,0.01,ug/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Total hardness,as CaCO3,,350,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Uranium,,Total,2.55,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Vanadium,,Total,,,,Below Detection/Quantification Limit,0.001,ug/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Vanadium,,Total,,,,Below Detection/Quantification Limit,0.001,ug/l,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Zinc,,Total,,,,Below Detection/Quantification Limit,0.005,ug/l,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC05-140916,Site # 5,56.080487,-121.908072,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Zinc,,Total,,,,Below Detection/Quantification Limit,0.005,ug/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,"Alkalinity, total",,,387,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Aluminum,,Total,54700,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Antimony,,Total,2.03,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Arsenic,,Total,41.3,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Barium,,Total,2280,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Beryllium,,Total,2.6,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Bicarbonate,,,471.8,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Boron,,Total,,mg/L,,Below Detection/Quantification Limit,0.0001,mg/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Bromide,,,,mg/L,,Below Detection/Quantification Limit,0.05,mg/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Cadmium,,Total,16.8,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Calcium,,Total,747,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Carbonate,,Dissolved,4.74613,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Chloride,,Dissolved,0.65,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Chromium,,Total,129,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Cobalt,,Total,54,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Copper,,Total,151,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Fluoride,,Dissolved,0.212,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Iron,,Total,119000,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Lead,,Total,62.7,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Lithium,,Total,101,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Magnesium,,Total,214,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Manganese,,Total,3130,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Molybdenum,,Total,8.3,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Nickel,,Total,200,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Nitrate,as N,Unspecified,0.02380002,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Organic carbon,,Total,69.1,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,pH,,,8.39,None,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Potassium,,Total,9.8,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Selenium,,Total,4.76,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Silver,,Total,1.48,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Sodium,,Total,14.4,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Specific conductance,,,697,uS/cm,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Sulfate,,Dissolved,50.7,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Thallium,,Total,1.77,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Tin,,Total,,mg/L,,Below Detection/Quantification Limit,0.0000005,mg/L,Method Detection Level,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Titanium,,Total,639,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Total hardness,as CaCO3,,2750,mg/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Uranium,,Total,13.2,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Vanadium,,Total,302,ug/L,,,,,,,,,,,,,,,
Peace River Regional District Water Quality Baseline - Municipality of Hudsons Hope Lynx and Brenot Creek,LC06-140916,Site # 6,56.080056,-121.908149,NAD83,,,,,River/Stream,Sample-Routine,Surface Water,2014-09-16,,,,,,Water Bottle,Zinc,,Total,609,ug/L,,,,,,,,,,,,,,,
